"time"	"length"	"track"	"channel"	"note"	"notename"	"velocity"	"amplitude"	"angle.c"	"x.c"	"y.c"
10632	24	"Lead"	14	59	"b"	100	1.98	71.5856031128405	35.7796945053061	15.5181655200275
10632	24	"Lead"	14	67	"g'"	100	1.98	71.5856031128405	43.119119019215	18.7013789600332
10848	24	"Lead"	14	57	"a"	100	1.98	71.6381322957198	34.6710149418027	12.9197802963245
10848	24	"Lead"	14	60	"c'"	100	1.98	71.6381322957198	37.4821783154624	13.9673300500805
10848	24	"Lead"	14	69	"a'"	100	1.98	71.6381322957198	45.9156684364414	17.1099793113486
10920	24	"Lead"	14	57	"a"	100	1.98	71.6556420233463	34.8919104492023	12.3107507977721
10920	24	"Lead"	14	60	"c'"	100	1.98	71.6556420233463	37.7209842694079	13.3089197813753
10920	24	"Lead"	14	69	"a'"	100	1.98	71.6556420233463	46.2082057300247	16.3034267321847
11016	24	"Lead"	14	60	"c'"	100	1.98	71.6789883268483	38.0213906826999	12.4247273834679
11016	24	"Lead"	14	64	"e'"	100	1.98	71.6789883268483	41.8235297509699	13.6672001218147
11016	24	"Lead"	14	67	"g'"	100	1.98	71.6789883268483	44.6751340521724	14.5990546755748
11232	24	"Lead"	14	57	"a"	100	1.98	71.7315175097276	35.7247088960586	9.63042960058744
11232	24	"Lead"	14	64	"e'"	100	1.98	71.7315175097276	42.4834376061238	11.4524027682661
11232	24	"Lead"	14	69	"a'"	100	1.98	71.7315175097276	47.311100970456	12.7538121737509
11304	24	"Lead"	14	57	"a"	100	1.98	71.7490272373541	35.8878501895254	9.00345537969618
11304	24	"Lead"	14	64	"e'"	100	1.98	71.7490272373541	42.6774434686248	10.7068118028819
11304	24	"Lead"	14	69	"a'"	100	1.98	71.7490272373541	47.5271529536958	11.9234949623003
11400	24	"Lead"	14	55	"g"	100	1.98	71.772373540856	34.1375324661775	7.72197365449243
11400	24	"Lead"	14	62	"d'"	100	1.98	71.772373540856	40.965038959413	9.26636838539091
11400	24	"Lead"	14	67	"g'"	100	1.98	71.772373540856	45.8418293117241	10.3695074788898
11616	24	"Lead"	14	57	"a"	100	1.98	71.8249027237354	36.4670812198935	6.25715488874063
11616	24	"Lead"	14	60	"c'"	100	1.98	71.8249027237354	39.4238715890741	6.76449177161149
11616	24	"Lead"	14	69	"a'"	100	1.98	71.8249027237354	48.2942426966157	8.28650242022407
11688	24	"Lead"	14	57	"a"	100	1.98	71.8424124513619	36.5710466107689	5.61769968874897
11688	24	"Lead"	14	60	"c'"	100	1.98	71.8424124513619	39.5362666062366	6.07318885270159
11688	24	"Lead"	14	69	"a'"	100	1.98	71.8424124513619	48.4319265926399	7.43965634455945
11784	24	"Lead"	14	60	"c'"	100	1.98	71.8657587548638	39.6672661072033	5.14859199979183
11784	24	"Lead"	14	64	"e'"	100	1.98	71.8657587548638	43.6339927179236	5.66345119977101
11784	24	"Lead"	14	67	"g'"	100	1.98	71.8657587548638	46.6090376759639	6.0495955997554
12000	24	"Lead"	14	55	"g"	100	1.98	71.9182879377432	34.8975186166923	2.67641446670974
12000	24	"Lead"	14	59	"b"	100	1.98	71.9182879377432	38.8858064586	2.98229040576228
12000	24	"Lead"	14	67	"g'"	100	1.98	71.9182879377432	46.8623821424154	3.59404228386737
12072	24	"Lead"	14	55	"g"	100	1.98	71.9357976653696	34.9390300221789	2.06498937268032
12072	24	"Lead"	14	59	"b"	100	1.98	71.9357976653696	38.9320620247136	2.30098815812949
12072	24	"Lead"	14	67	"g'"	100	1.98	71.9357976653696	46.9181260297831	2.77298572902785
12168	24	"Lead"	14	55	"g"	100	1.98	71.9591439688716	34.9777141867491	1.24880353542533
12168	24	"Lead"	14	59	"b"	100	1.98	71.9591439688716	38.9751672366633	1.39152393947393
12168	24	"Lead"	14	67	"g'"	100	1.98	71.9591439688716	46.9700733364916	1.67696474757115
6240	24	"Voice"	2	62	"d'"	100	1.98	70.5175097276265	3.92021059680224	41.8166467914002
6408	24	"Voice"	2	60	"c'"	100	1.98	70.5583657587549	5.35707255076266	39.6396490106291
6480	24	"Voice"	2	65	"f'"	100	1.98	70.5758754863813	6.80658226803323	44.482248569834
6624	24	"Voice"	2	62	"d'"	100	1.98	70.6108949416342	7.80251244878956	41.2688841560622
6792	24	"Voice"	2	60	"c'"	100	1.98	70.6517509727626	9.03010961942986	38.9673853403212
7200	24	"Voice"	2	60	"c'"	100	1.98	70.7509727626459	12.8457682507411	37.8812122040498
7464	24	"Voice"	2	64	"e'"	100	1.98	70.8151750972763	16.7746638465842	40.6769056447771
7584	24	"Voice"	2	60	"c'"	100	1.98	70.8443579766537	16.3222019161299	36.5182930133527
7776	24	"Voice"	2	62	"d'"	100	1.98	70.8910505836576	18.9093734578889	37.5024745240909
7944	24	"Voice"	2	60	"c'"	100	1.98	70.931906614786	19.4527331286184	34.9512685581905
8016	24	"Voice"	2	65	"f'"	100	1.98	70.9494163424124	22.5694205034396	38.9309806983965
8160	24	"Voice"	2	62	"d'"	100	1.98	70.9844357976654	22.3240694788723	35.5757771791775
8328	24	"Voice"	2	60	"c'"	100	1.98	71.0252918287938	22.6271628208133	32.9850193675917
8736	24	"Voice"	2	60	"c'"	100	1.98	71.124513618677	25.7833375236973	30.5813588013859
9000	24	"Voice"	2	64	"e'"	100	1.98	71.1887159533074	30.4614894855049	31.7505536695736
9120	24	"Voice"	2	60	"c'"	100	1.98	71.2178988326848	28.5226912304335	28.043824364258
9312	24	"Voice"	2	62	"d'"	100	1.98	71.2645914396887	31.2905962058094	28.0160416384076
9480	24	"Voice"	2	60	"c'"	100	1.98	71.3054474708171	30.86551459629	25.4424843265395
9552	24	"Voice"	2	65	"f'"	100	1.98	71.3229571984436	35.219532809935	28.0104357097478
9696	24	"Voice"	2	62	"d'"	100	1.98	71.3579766536965	33.7667388656011	24.9761355373946
9864	24	"Voice"	2	60	"c'"	100	1.98	71.3988326848249	33.1035263970775	22.4534304746066
10272	24	"Voice"	2	60	"c'"	100	1.98	71.4980544747082	35.1649243454582	19.0637901734729
10536	24	"Voice"	2	64	"e'"	100	1.98	71.5622568093385	39.9471320173834	18.4452336278438
10656	24	"Voice"	2	60	"c'"	100	1.98	71.591439688716	36.7893923226707	15.7016117812351
10848	24	"Voice"	2	62	"d'"	100	1.98	71.6381322957198	39.3562872312355	14.6656965525845
11016	24	"Voice"	2	60	"c'"	100	1.98	71.6789883268483	38.0213906826999	12.4247273834679
11088	24	"Voice"	2	65	"f'"	100	1.98	71.6964980544747	43.0122429086549	13.2267516785818
11232	24	"Voice"	2	62	"d'"	100	1.98	71.7315175097276	40.5523722603909	10.9318390060722
11400	24	"Voice"	2	60	"c'"	100	1.98	71.772373540856	39.0143228184886	8.82511274799135
11808	24	"Voice"	2	60	"c'"	100	1.98	71.8715953307393	39.6966404414013	4.91698461113144
12072	24	"Voice"	2	64	"e'"	100	1.98	71.9357976653696	43.923352027882	2.59598663994097
12192	24	"Voice"	2	60	"c'"	100	1.98	71.9649805447471	39.9821795599107	1.19386667558064
6240	24	"Bass"	7	45	"A"	100	1.98	70.5175097276265	2.33345868857276	24.8908611853573
6312	24	"Bass"	7	45	"A"	100	1.98	70.5350194552529	2.76891091925222	24.8461894929835
6408	24	"Bass"	7	48	"c"	100	1.98	70.5583657587549	3.74995078553386	27.7477543074403
6624	24	"Bass"	7	43	"G"	100	1.98	70.6108949416342	4.2728044362419	22.5996270378436
6696	24	"Bass"	7	43	"G"	100	1.98	70.6284046692607	4.66784254609509	22.5213508912069
6792	24	"Bass"	7	41	"F"	100	1.98	70.6517509727626	4.74080755020068	20.4578773036686
7008	24	"Bass"	7	45	"A"	100	1.98	70.704280155642	6.91477357134179	24.0246936808167
7080	24	"Bass"	7	45	"A"	100	1.98	70.7217898832685	7.33435794389455	23.8999412876022
7176	24	"Bass"	7	48	"c"	100	1.98	70.7451361867704	8.83711789650016	26.5688793004778
7392	24	"Bass"	7	43	"G"	100	1.98	70.7976653696498	8.39494108383534	21.4131960295266
7464	24	"Bass"	7	43	"G"	100	1.98	70.8151750972763	8.76857428344172	21.262927950679
7560	24	"Bass"	7	43	"G"	100	1.98	70.8385214007782	9.26255041250082	21.052438335164
7776	24	"Bass"	7	41	"F"	100	1.98	70.8910505836576	9.45468672894443	18.7512372620455
7848	24	"Bass"	7	41	"F"	100	1.98	70.908560311284	9.78154968739367	18.5828223290503
7944	24	"Bass"	7	48	"c"	100	1.98	70.931906614786	13.6169131900329	24.4658879907333
8160	24	"Bass"	7	45	"A"	100	1.98	70.9844357976654	13.2881365945668	21.1760578447485
8232	24	"Bass"	7	45	"A"	100	1.98	71.0019455252918	13.6568676967015	20.9401519744913
8328	24	"Bass"	7	43	"G"	100	1.98	71.0252918287938	13.0106186219677	18.9663861363653
8544	24	"Bass"	7	41	"F"	100	1.98	71.0778210116732	12.7721116185099	16.6695280318408
8616	24	"Bass"	7	41	"F"	100	1.98	71.0953307392996	13.062017745271	16.4433479687752
8712	24	"Bass"	7	48	"c"	100	1.98	71.1186770428016	17.9230862682601	21.5119264274612
8928	24	"Bass"	7	43	"G"	100	1.98	71.1712062256809	15.6300184510543	16.8731302140327
9000	24	"Bass"	7	43	"G"	100	1.98	71.1887159533074	15.9230513219685	16.5968803272771
9096	24	"Bass"	7	43	"G"	100	1.98	71.2120622568093	16.3061526977264	16.2206468489525
9312	24	"Bass"	7	45	"A"	100	1.98	71.2645914396887	18.6253548844103	16.6762152609569
9384	24	"Bass"	7	45	"A"	100	1.98	71.2821011673152	18.9144808451033	16.3475507144104
9480	24	"Bass"	7	48	"c"	100	1.98	71.3054474708171	21.605860217403	17.8097390285776
9696	24	"Bass"	7	43	"G"	100	1.98	71.3579766536965	18.4913093787816	13.6774075561923
9768	24	"Bass"	7	43	"G"	100	1.98	71.375486381323	18.7279502644291	13.3515496813317
9864	24	"Bass"	7	41	"F"	100	1.98	71.3988326848249	17.3793513584657	11.7880509991684
10080	24	"Bass"	7	45	"A"	100	1.98	71.4513618677043	21.3979896137337	12.9277237165149
10152	24	"Bass"	7	45	"A"	100	1.98	71.4688715953307	21.6210588413104	12.5510881831255
10248	24	"Bass"	7	48	"c"	100	1.98	71.4922178988327	24.5371411345395	13.4880949338181
10464	24	"Bass"	7	43	"G"	100	1.98	71.5447470817121	20.7094372937427	10.0059585735971
10536	24	"Bass"	7	43	"G"	100	1.98	71.5622568093385	20.8814553727231	9.64182666910019
10632	24	"Bass"	7	43	"G"	100	1.98	71.5856031128405	21.1008454774882	9.15173864001624
10848	24	"Bass"	7	41	"F"	100	1.98	71.6381322957198	19.6781436156177	7.33284827629227
10920	24	"Bass"	7	41	"F"	100	1.98	71.6556420233463	19.8035167414391	6.98718288522203
11016	24	"Bass"	7	48	"c"	100	1.98	71.6789883268483	26.61497347789	8.69730916842756
11232	24	"Bass"	7	45	"A"	100	1.98	71.7315175097276	24.1383168216612	6.50704702742395
11304	24	"Bass"	7	45	"A"	100	1.98	71.7490272373541	24.248547425355	6.08341579709201
11400	24	"Bass"	7	43	"G"	100	1.98	71.772373540856	22.4332356206309	5.07443983009502
11616	24	"Bass"	7	41	"F"	100	1.98	71.8249027237354	20.6975325842639	3.55135818009603
11688	24	"Bass"	7	41	"F"	100	1.98	71.8424124513619	20.7565399682742	3.18842414766834
11784	24	"Bass"	7	48	"c"	100	1.98	71.8657587548638	27.7670862750423	3.60401439985428
12000	24	"Bass"	7	43	"G"	100	1.98	71.9182879377432	22.9326550909692	1.75878664955212
12072	24	"Bass"	7	43	"G"	100	1.98	71.9357976653696	22.9599340145747	1.35699301633278
12168	24	"Bass"	7	43	"G"	100	1.98	71.9591439688716	22.9853550370065	0.820642323279499
6192	24	"Drums"	9	36	"C"	100	1.98	70.5058365758755	1.3073609649273	15.9464982772828
6288	24	"Drums"	9	36	"C"	100	1.98	70.5291828793774	1.67926266253337	15.9116333828498
6384	24	"Drums"	9	36	"C"	100	1.98	70.5525291828794	2.05024911978696	15.8680962483473
6480	24	"Drums"	9	36	"C"	100	1.98	70.5758754863813	2.42011813974515	15.8159106026076
6576	24	"Drums"	9	36	"C"	100	1.98	70.5992217898833	2.78866813449732	15.7551048881193
6672	24	"Drums"	9	36	"C"	100	1.98	70.6225680933852	3.15569823503383	15.6857122455247
6768	24	"Drums"	9	36	"C"	100	1.98	70.6459143968872	3.5210084007265	15.6077704955581
6864	24	"Drums"	9	36	"C"	100	1.98	70.6692607003891	3.88439952835395	15.5213221184319
6912	24	"Drums"	9	42	"F#"	100	1.98	70.6809338521401	5.5898060847417	21.2780184212484
6960	24	"Drums"	9	36	"C"	100	1.98	70.6926070038911	4.24567356061966	15.4264142306842
7056	24	"Drums"	9	36	"C"	100	1.98	70.715953307393	4.60463359409643	15.3230985594989
7152	24	"Drums"	9	36	"C"	100	1.98	70.7392996108949	4.9610839865454	15.2114314145133
7248	24	"Drums"	9	36	"C"	100	1.98	70.7626459143969	5.31483046354429	15.0914736571278
7344	24	"Drums"	9	36	"C"	100	1.98	70.7859922178988	5.66568022437355	14.9632906673346
7440	24	"Drums"	9	36	"C"	100	1.98	70.8093385214008	6.01344204709588	14.8269523080847
7536	24	"Drums"	9	36	"C"	100	1.98	70.8326848249027	6.35792639277869	14.6825328872102
7632	24	"Drums"	9	36	"C"	100	1.98	70.8560311284047	6.69894550879594	14.5301111169248
7728	24	"Drums"	9	36	"C"	100	1.98	70.8793774319066	7.03631353115963	14.3697700709239
7776	24	"Drums"	9	42	"F#"	100	1.98	70.8910505836576	9.90490990651321	19.6441533221429
7824	24	"Drums"	9	36	"C"	100	1.98	70.9027237354086	7.36984658581876	14.2015971391071
7824	24	"Drums"	9	38	"D"	100	1.98	70.9027237354086	8.2910774090461	15.9767967814955
7872	24	"Drums"	9	42	"F#"	100	1.98	70.9143968871595	10.360787399088	19.4075780166125
7920	24	"Drums"	9	36	"C"	100	1.98	70.9260700389105	7.69936288887691	14.0256839799485
7968	24	"Drums"	9	42	"F#"	100	1.98	70.9377431906615	10.8110180021532	19.1604250933302
8016	24	"Drums"	9	36	"C"	100	1.98	70.9494163424124	8.02468284566743	13.842126470541
8016	24	"Drums"	9	38	"D"	100	1.98	70.9494163424124	9.02776820137586	15.5723922793586
8064	24	"Drums"	9	42	"F#"	100	1.98	70.9610894941634	11.2553563287149	18.9028292568509
8112	24	"Drums"	9	36	"C"	100	1.98	70.9727626459144	8.34562914863863	13.6510246543398
8160	24	"Drums"	9	42	"F#"	100	1.98	70.9844357976654	11.6935602032188	18.6349309033787
8208	24	"Drums"	9	36	"C"	100	1.98	70.9961089494163	8.6620268739893	13.4524826866377
8208	24	"Drums"	9	38	"D"	100	1.98	70.9961089494163	9.74478023323796	15.1340430224674
8256	24	"Drums"	9	42	"F#"	100	1.98	71.0077821011673	12.1253907935407	18.3568760442489
8304	24	"Drums"	9	36	"C"	100	1.98	71.0194552529183	8.97370357700809	13.2466087777964
8352	24	"Drums"	9	42	"F#"	100	1.98	71.0311284046693	12.5506127411561	18.0688162263478
8400	24	"Drums"	9	36	"C"	100	1.98	71.0428015564202	9.28048938605872	13.0335151342702
8400	24	"Drums"	9	38	"D"	100	1.98	71.0428015564202	10.4405505593161	14.662704526054
8448	24	"Drums"	9	42	"F#"	100	1.98	71.0544747081712	12.9689942894177	17.7709084495152
8496	24	"Drums"	9	36	"C"	100	1.98	71.0661478599222	9.58221709516578	12.81331789745
8544	24	"Drums"	9	42	"F#"	100	1.98	71.0778210116732	13.3803074098675	17.463315080976
8592	24	"Drums"	9	36	"C"	100	1.98	71.0894941634241	9.87872225514472	12.5861370803638
8592	24	"Drums"	9	38	"D"	100	1.98	71.0894941634241	11.1135625370378	14.1594042154093
8640	24	"Drums"	9	42	"F#"	100	1.98	71.1011673151751	13.7843279265178	17.1462037668465
8688	24	"Drums"	9	36	"C"	100	1.98	71.1128404669261	10.1698432632322	12.3520965022659
8736	24	"Drums"	9	42	"F#"	100	1.98	71.124513618677	14.1808356380335	16.8197473407622
8784	24	"Drums"	9	36	"C"	100	1.98	71.136186770428	10.4554214511624	12.1113237211534
8784	24	"Drums"	9	38	"D"	100	1.98	71.136186770428	11.7623491325576	13.6252391862976
8832	24	"Drums"	9	42	"F#"	100	1.98	71.147859922179	14.5696144377476	16.4841237296793
8880	24	"Drums"	9	36	"C"	100	1.98	71.15953307393	10.7353011716462	11.8639499642426
8928	24	"Drums"	9	42	"F#"	100	1.98	71.1712062256809	14.9504524314432	16.1395158569008
8976	24	"Drums"	9	36	"C"	100	1.98	71.1828793774319	11.009329883202	11.610110056448
8976	24	"Drums"	9	38	"D"	100	1.98	71.1828793774319	12.3854961186022	13.0613738135041
9024	24	"Drums"	9	42	"F#"	100	1.98	71.1945525291829	15.3231420528436	15.7861115423773
9072	24	"Drums"	9	36	"C"	100	1.98	71.2062256809339	11.2773582332957	11.3499423468984
9120	24	"Drums"	9	42	"F#"	100	1.98	71.2178988326848	15.6874801767384	15.4241034003419
9168	24	"Drums"	9	36	"C"	100	1.98	71.2295719844358	11.5392401397404	11.083588633534
9168	24	"Drums"	9	38	"D"	100	1.98	71.2295719844358	12.9816451572079	12.4690372127258
9216	24	"Drums"	9	42	"F#"	100	1.98	71.2412451361868	16.0432682296945	15.0536887343294
9264	24	"Drums"	9	36	"C"	100	1.98	71.2529182879377	11.7948328703159	10.8111940858221
9312	24	"Drums"	9	42	"F#"	100	1.98	71.2645914396887	16.3903122982811	14.6750694296421
9360	24	"Drums"	9	36	"C"	100	1.98	71.2762645914397	12.0439971205606	10.532907165637
9360	24	"Drums"	9	38	"D"	100	1.98	71.2762645914397	13.5494967606307	11.8495205613416
9408	24	"Drums"	9	42	"F#"	100	1.98	71.2879377431907	16.7284232347598	14.2884518433156
9456	24	"Drums"	9	36	"C"	100	1.98	71.2996108949416	12.2865970896966	10.2488795463436
9504	24	"Drums"	9	42	"F#"	100	1.98	71.3112840466926	17.0574167601727	13.8940466916511
9552	24	"Drums"	9	36	"C"	100	1.98	71.3229571984436	12.5225005546435	9.95926603013254
9552	24	"Drums"	9	38	"D"	100	1.98	71.3229571984436	14.087813123974	11.2041742838991
9600	24	"Drums"	9	42	"F#"	100	1.98	71.3346303501946	17.3771135647808	13.4920689353676
9648	24	"Drums"	9	36	"C"	100	1.98	71.3463035019455	12.7515789420849	9.66422446364821
9696	24	"Drums"	9	42	"F#"	100	1.98	71.3579766536965	17.6873394057911	13.0827376624448
9744	24	"Drums"	9	36	"C"	100	1.98	71.3696498054475	12.9737073985423	9.36391565195936
9744	24	"Drums"	9	38	"D"	100	1.98	71.3696498054475	14.5954208233601	10.5344051084543
9792	24	"Drums"	9	42	"F#"	100	1.98	71.3813229571984	17.9879252023241	12.6662759687129
9840	24	"Drums"	9	36	"C"	100	1.98	71.3929961089494	13.1887648584248	9.05850327091508
9888	24	"Drums"	9	42	"F#"	100	1.98	71.4046692607004	18.2787071275664	12.2429108362617
9936	24	"Drums"	9	36	"C"	100	1.98	71.4163424124514	13.396634110012	8.74815377793872
9936	24	"Drums"	9	38	"D"	100	1.98	71.4163424124514	15.0712133737635	9.84167300018106
9984	24	"Drums"	9	42	"F#"	100	1.98	71.4280155642023	18.5595266980615	11.8128730097273
10032	24	"Drums"	9	36	"C"	100	1.98	71.4396887159533	13.597201859338	8.433036321303
10080	24	"Drums"	9	42	"F#"	100	1.98	71.4513618677043	18.8302308600857	11.3763968705332
10128	24	"Drums"	9	36	"C"	100	1.98	71.4630350194552	13.7903587919387	8.11332264794139
10128	24	"Drums"	9	38	"D"	100	1.98	71.4630350194552	15.5141536409311	9.12748797893406
10176	24	"Drums"	9	42	"F#"	100	1.98	71.4747081712062	19.0906720730681	10.9337203091436
10224	24	"Drums"	9	36	"C"	100	1.98	71.4863813229572	13.9759996324319	7.78918700984022
10272	24	"Drums"	9	42	"F#"	100	1.98	71.4980544747082	19.340708390002	10.4850845954101
10320	24	"Drums"	9	36	"C"	100	1.98	71.5097276264591	14.1540232018939	7.46080606906852
10320	24	"Drums"	9	38	"D"	100	1.98	71.5097276264591	15.9232761021306	8.39340682770208
10368	24	"Drums"	9	42	"F#"	100	1.98	71.5214007782101	19.5802035348115	10.0307342470707
10416	24	"Drums"	9	36	"C"	100	1.98	71.5330739299611	14.3243324730056	7.12835880149116
10464	24	"Drums"	9	42	"F#"	100	1.98	71.5447470817121	19.8090269766234	9.57091689648416
10512	24	"Drums"	9	36	"C"	100	1.98	71.556420233463	14.4868346229341	6.79202639922412
10512	24	"Drums"	9	38	"D"	100	1.98	71.556420233463	16.2976889508009	7.64102969912714
10560	24	"Drums"	9	42	"F#"	100	1.98	71.568093385214	20.0270540009118	9.10588315566167
10608	24	"Drums"	9	36	"C"	100	1.98	71.579766536965	14.641441083924	6.45199217187862
10656	24	"Drums"	9	42	"F#"	100	1.98	71.591439688716	20.2341657774689	8.63588647967931
10704	24	"Drums"	9	36	"C"	100	1.98	71.6031128404669	14.7880675915684	6.10844144665437
10704	24	"Drums"	9	38	"D"	100	1.98	71.6031128404669	16.6365760405144	6.87199662748617
10752	24	"Drums"	9	42	"F#"	100	1.98	71.6147859922179	20.4302494251717	8.16118302853644
10800	24	"Drums"	9	36	"C"	100	1.98	71.6264591439689	14.9266342307359	5.76156146733001
10848	24	"Drums"	9	42	"F#"	100	1.98	71.6381322957198	20.6151980735043	7.68203152754429
10896	24	"Drums"	9	36	"C"	100	1.98	71.6498054474708	15.0570654791258	5.41154129221213
10896	24	"Drums"	9	38	"D"	100	1.98	71.6498054474708	16.9391986640166	6.08798395373865
10944	24	"Drums"	9	42	"F#"	100	1.98	71.6614785992218	20.7889109208056	7.19869312631189
10992	24	"Drums"	9	36	"C"	100	1.98	71.6731517509728	15.17929024843	5.05857169109212
11040	24	"Drums"	9	42	"F#"	100	1.98	71.6848249027237	20.951293289208	6.71143125641531
11088	24	"Drums"	9	36	"C"	100	1.98	71.6964980544747	15.2932419230773	4.70284504127352
11088	24	"Drums"	9	38	"D"	100	1.98	71.6964980544747	17.204897163462	5.29070067143271
11136	24	"Drums"	9	42	"F#"	100	1.98	71.7081712062257	21.1022566762401	6.22051148781843
11184	24	"Drums"	9	36	"C"	100	1.98	71.7198443579767	15.3988583965415	4.34455522271982
11232	24	"Drums"	9	42	"F#"	100	1.98	71.7315175097276	21.2417188030619	5.72620138413307
11280	24	"Drums"	9	36	"C"	100	1.98	71.7431906614786	15.4960821051903	3.98389751238677
11280	24	"Drums"	9	38	"D"	100	1.98	71.7431906614786	17.4330923683391	4.48188470143511
11328	24	"Drums"	9	42	"F#"	100	1.98	71.7548638132296	21.3696036593096	5.22877035678767
11376	24	"Drums"	9	36	"C"	100	1.98	71.7665369649805	15.5848600596591	3.62106847778976
11424	24	"Drums"	9	42	"F#"	100	1.98	71.7782101167315	21.4858415445226	4.72848951819368
11472	24	"Drums"	9	36	"C"	100	1.98	71.7898832684825	15.6651438737316	3.25626586987135
11472	24	"Drums"	9	38	"D"	100	1.98	71.7898832684825	17.6232868579481	3.66329910360527
11520	24	"Drums"	9	42	"F#"	100	1.98	71.8015564202335	21.5903691061323	4.22563153398011
11568	24	"Drums"	9	36	"C"	100	1.98	71.8132295719844	15.7368897907116	2.8896885152203
11616	24	"Drums"	9	42	"F#"	100	1.98	71.8249027237354	21.6831293739907	3.72047047438632
11664	24	"Drums"	9	36	"C"	100	1.98	71.8365758754864	15.8000587072713	2.5215362077078
11664	24	"Drums"	9	38	"D"	100	1.98	71.8365758754864	17.7750660456802	2.83672823367128
11712	24	"Drums"	9	42	"F#"	100	1.98	71.8482490272374	21.7640717914208	3.21328166488439
11760	24	"Drums"	9	36	"C"	100	1.98	71.8599221789883	15.8546161947636	2.15200959959305
11808	24	"Drums"	9	42	"F#"	100	1.98	71.8715953307393	21.8331522427707	2.70434153612229
11856	24	"Drums"	9	36	"C"	100	1.98	71.8832684824903	15.9005325179867	1.78131009216451
11856	24	"Drums"	9	38	"D"	100	1.98	71.8832684824903	17.8880990827351	2.00397385368507
11904	24	"Drums"	9	42	"F#"	100	1.98	71.8949416342412	21.8903330774585	2.19392747325978
11952	24	"Drums"	9	36	"C"	100	1.98	71.9066147859922	15.9377826513907	1.40963972596934
12000	24	"Drums"	9	42	"F#"	100	1.98	71.9182879377432	21.9355831304923	1.68231766478898
12048	24	"Drums"	9	36	"C"	100	1.98	71.9299610894942	15.9663462927165	1.03720107069802
12048	24	"Drums"	9	38	"D"	100	1.98	71.9299610894942	17.9621395793061	1.16685120453528
12096	24	"Drums"	9	42	"F#"	100	1.98	71.9416342412451	21.968877739456	1.16979095091217
12144	24	"Drums"	9	36	"C"	100	1.98	71.9533073929961	15.986207874062	0.664197114777014
12192	24	"Drums"	9	42	"F#"	100	1.98	71.9649805447471	21.9901987579509	0.656626671569353
12240	24	"Drums"	9	36	"C"	100	1.98	71.9766536964981	15.9973565703661	0.290831154736485
12240	24	"Drums"	9	38	"D"	100	1.98	71.9766536964981	17.9970261416618	0.327185049078546
12288	24	"Drums"	9	42	"F#"	100	1.98	71.988326848249	21.9995345654861	0.143104514188512
12336	24	"Drums"	9	36	"C"	100	1.98	72	15.9997863053091	-0.0826933155920365
12336	24	"Drums"	9	49	"c#"	100	1.98	72	28.9996126783727	-0.149881634510566
12384	48	"Lead"	14	57	"a"	100	2	72.011673151751	36.9947528514111	-0.623106301531762
12384	48	"Lead"	14	60	"c'"	100	2	72.011673151751	39.9943274069309	-0.673628434088391
12384	48	"Lead"	14	69	"a'"	100	2	72.011673151751	48.9930510734904	-0.825194831758279
12456	48	"Lead"	14	57	"a"	100	2	72.0291828793774	36.9781720111514	-1.27074573133241
12456	48	"Lead"	14	60	"c'"	100	2	72.0291828793774	39.9764021742177	-1.37377916900802
12456	48	"Lead"	14	69	"a'"	100	2	72.0291828793774	48.9710926634167	-1.68287948203482
12504	24	"Lead"	14	60	"c'"	100	2	72.0408560311284	39.9576425949352	-1.84032558408023
12504	24	"Lead"	14	64	"e'"	100	2	72.0408560311284	43.9534068544287	-2.02435814248826
12504	24	"Lead"	14	67	"g'"	100	2	72.0408560311284	46.9502300490489	-2.16238256129427
12552	48	"Lead"	14	60	"c'"	100	2	72.0525291828794	39.933438350331	-2.30662123468752
12552	48	"Lead"	14	64	"e'"	100	2	72.0525291828794	43.9267821853641	-2.53728335815627
12552	48	"Lead"	14	67	"g'"	100	2	72.0525291828794	46.921790061639	-2.71027995075783
12624	24	"Lead"	14	60	"c'"	100	2	72.0700389105058	39.8869306532781	-3.00545554959423
12624	24	"Lead"	14	64	"e'"	100	2	72.0700389105058	43.8756237186059	-3.30600110455366
12624	24	"Lead"	14	67	"g'"	100	2	72.0700389105058	46.8671435176017	-3.53141027077323
12672	24	"Lead"	14	60	"c'"	100	2	72.0817120622568	39.8491307962904	-3.47084640687799
12672	24	"Lead"	14	64	"e'"	100	2	72.0817120622568	43.8340438759195	-3.81793104756579
12672	24	"Lead"	14	67	"g'"	100	2	72.0817120622568	46.8227286856413	-4.07824452808164
12768	48	"Lead"	14	55	"g"	100	2	72.1050583657588	34.7875914177996	-3.85012770544462
12768	48	"Lead"	14	59	"b"	100	2	72.1050583657588	38.7633161512625	-4.29014230035258
12768	48	"Lead"	14	69	"a'"	100	2	72.1050583657588	48.7026279849195	-5.39017878762247
12840	48	"Lead"	14	55	"g"	100	2	72.1225680933852	34.7148475377347	-4.45862763996185
12840	48	"Lead"	14	59	"b"	100	2	72.1225680933852	38.6822586849044	-4.96818508452892
12840	48	"Lead"	14	69	"a'"	100	2	72.1225680933852	48.6007865528287	-6.24207869594659
12888	24	"Lead"	14	53	"f"	100	2	72.1342412451362	32.6798409244049	-4.58562941760345
12888	24	"Lead"	14	57	"a"	100	2	72.1342412451362	36.6410337637267	-5.14146328640387
12888	24	"Lead"	14	67	"g'"	100	2	72.1342412451362	46.5440158620312	-6.53104795840491
